game_id,n,x,s,possession
2016_13_SF_CHI,4,3,0,1
2016_13_SF_CHI,5,2,0,1
2016_13_SF_CHI,6,3,0,-1
2016_13_SF_CHI,7,1,0,1
2016_13_SF_CHI,8,2,1,1
2016_13_SF_CHI,9,1,1,1
2016_13_SF_CHI,10,3,2,-1
2016_13_SF_CHI,11,2,2,-1
2016_13_SF_CHI,12,2,-1,-1
2016_13_SF_CHI,13,1,-1,-1
2016_13_SF_CHI,14,3,-3,1
2016_13_SF_CHI,15,2,-3,-1
2016_13_SF_CHI,16,3,-3,1
2016_13_SF_CHI,17,2,-3,1
2016_13_SF_CHI,18,3,-3,1
2016_13_SF_CHI,19,2,-3,-1
2016_13_SF_CHI,20,1,-3,-1
2016_13_TB_SD,1,2,0,1
2016_13_TB_SD,2,1,2,-1
2016_13_TB_SD,3,2,0,1
2016_13_TB_SD,4,1,0,1
2016_13_TB_SD,5,2,2,-1
2016_13_TB_SD,6,3,2,1
2016_13_TB_SD,7,2,2,1
2016_13_TB_SD,8,1,2,-1
2016_13_TB_SD,9,2,2,-1
2016_13_TB_SD,10,3,2,1
2016_13_TB_SD,11,2,2,-1
2016_13_TB_SD,12,1,2,-1
2016_13_TB_SD,13,2,2,1
2016_13_TB_SD,14,3,-1,1
2016_13_TB_SD,15,2,-1,1
2016_13_TB_SD,16,3,-1,1
2016_13_TB_SD,17,2,-1,1
2016_13_TB_SD,18,1,2,-1
2016_13_TB_SD,19,2,1,1
2016_13_TB_SD,20,3,1,1
2016_14_ARI_MIA,1,2,0,1
2016_14_ARI_MIA,2,3,-1,1
2016_14_ARI_MIA,3,1,-1,-1
2016_14_ARI_MIA,4,2,-1,-1
2016_14_ARI_MIA,5,1,-1,-1
2016_14_ARI_MIA,6,2,-3,1
2016_14_ARI_MIA,7,3,-3,1
2016_14_ARI_MIA,8,2,-3,1
2016_14_ARI_MIA,9,1,-3,1
2016_14_ARI_MIA,10,2,-3,-1
2016_14_ARI_MIA,11,3,-3,-1
2016_14_ARI_MIA,12,2,-3,1
2016_14_ARI_MIA,13,3,-2,-1
2016_14_ARI_MIA,14,2,-2,-1
2016_14_ARI_MIA,15,3,-2,-1
2016_14_ARI_MIA,16,2,-2,-1
2016_14_ARI_MIA,17,1,-2,-1
2016_14_ARI_MIA,18,2,-3,1
2016_14_ARI_MIA,19,3,-3,-1
2016_14_ARI_MIA,20,2,-3,-1
2016_14_ATL_LA,1,3,2,-1
2016_14_ATL_LA,2,2,2,-1
2016_14_ATL_LA,3,1,2,-1
2016_14_ATL_LA,4,3,2,1
2016_14_ATL_LA,5,2,2,-1
2016_14_ATL_LA,6,3,2,1
2016_14_ATL_LA,7,2,2,1
2016_14_ATL_LA,8,3,2,1
2016_14_ATL_LA,9,2,2,1
2016_14_ATL_LA,10,1,2,1
2016_14_ATL_LA,11,2,3,-1
2016_14_ATL_LA,12,3,3,1
2016_14_ATL_LA,13,2,3,-1
2016_14_ATL_LA,14,3,3,-1
2016_14_ATL_LA,15,2,3,-1
2016_14_ATL_LA,16,3,3,1
2016_14_ATL_LA,17,2,3,-1
2016_14_ATL_LA,18,3,3,1
2016_14_ATL_LA,19,2,3,1
2016_14_ATL_LA,20,3,3,-1
2016_14_BAL_NE,1,2,0,1
2016_14_BAL_NE,2,3,0,-1
2016_14_BAL_NE,3,2,0,-1
2016_14_BAL_NE,4,2,1,1
2016_14_BAL_NE,5,3,1,-1
2016_14_BAL_NE,6,1,1,-1
2016_14_BAL_NE,7,2,1,1
2016_14_BAL_NE,8,1,1,1
2016_14_BAL_NE,9,2,3,-1
2016_14_BAL_NE,10,3,3,1
2016_14_BAL_NE,11,2,3,1
2016_14_BAL_NE,12,1,3,1
2016_14_BAL_NE,13,1,3,1
2016_14_BAL_NE,14,2,3,-1
2016_14_BAL_NE,15,3,3,1
2016_14_BAL_NE,16,2,3,1
2016_14_BAL_NE,17,1,3,1
2016_14_BAL_NE,18,3,3,-1
2016_14_BAL_NE,19,2,3,-1
2016_14_BAL_NE,20,3,3,1
2016_14_CHI_DET,1,3,0,1
2016_14_CHI_DET,2,2,0,1
2016_14_CHI_DET,3,3,0,-1
2016_14_CHI_DET,4,2,0,-1
2016_14_CHI_DET,5,1,0,-1
2016_14_CHI_DET,6,2,-1,1
2016_14_CHI_DET,7,2,-1,-1
2016_14_CHI_DET,8,3,-1,1
2016_14_CHI_DET,9,2,-1,1
2016_14_CHI_DET,10,1,-1,1
2016_14_CHI_DET,11,2,0,-1
2016_14_CHI_DET,12,3,0,1
2016_14_CHI_DET,13,2,0,1
2016_14_CHI_DET,14,1,0,1
2016_14_CHI_DET,15,2,2,-1
2016_14_CHI_DET,16,3,2,-1
2016_14_CHI_DET,17,2,2,-1
2016_14_CHI_DET,18,3,2,1
2016_14_CHI_DET,19,2,2,1
2016_14_CHI_DET,20,1,1,1
2016_14_CIN_CLE,1,2,0,1
2016_14_CIN_CLE,2,1,0,1
2016_14_CIN_CLE,3,3,2,-1
2016_14_CIN_CLE,4,2,2,1
2016_14_CIN_CLE,5,1,2,1
2016_14_CIN_CLE,6,3,3,-1
2016_14_CIN_CLE,7,2,3,1
2016_14_CIN_CLE,8,2,3,1
2016_14_CIN_CLE,9,1,3,1
2016_14_CIN_CLE,10,3,3,-1
2016_14_CIN_CLE,11,2,3,-1
2016_14_CIN_CLE,12,1,3,1
2016_14_CIN_CLE,13,2,3,1
2016_14_CIN_CLE,14,1,3,1
2016_14_CIN_CLE,15,2,3,-1
2016_14_CIN_CLE,16,3,3,-1
2016_14_CIN_CLE,17,2,3,-1
2016_14_CIN_CLE,18,1,3,-1
2016_14_CIN_CLE,19,3,3,1
2016_14_CIN_CLE,20,2,3,1
2016_14_DAL_NYG,1,2,0,1
2016_14_DAL_NYG,2,3,0,-1
2016_14_DAL_NYG,3,2,0,-1
2016_14_DAL_NYG,4,1,-2,1
2016_14_DAL_NYG,5,2,-2,-1
2016_14_DAL_NYG,6,3,-2,-1
2016_14_DAL_NYG,7,2,-2,1
2016_14_DAL_NYG,8,3,-2,1
2016_14_DAL_NYG,9,2,-2,-1
2016_14_DAL_NYG,10,3,-2,1
2016_14_DAL_NYG,11,2,-2,-1
2016_14_DAL_NYG,12,3,-2,1
2016_14_DAL_NYG,13,2,-2,1
2016_14_DAL_NYG,14,1,-2,1
2016_14_DAL_NYG,15,3,-2,-1
2016_14_DAL_NYG,16,2,-2,-1
2016_14_DAL_NYG,17,3,1,-1
2016_14_DAL_NYG,18,2,1,1
2016_14_DAL_NYG,19,1,1,1
2016_14_DAL_NYG,20,3,1,-1
2016_14_DEN_TEN,1,2,0,1
2016_14_DEN_TEN,2,1,0,-1
2016_14_DEN_TEN,3,2,-2,1
2016_14_DEN_TEN,4,3,-3,1
2016_14_DEN_TEN,5,2,-3,1
2016_14_DEN_TEN,6,3,-3,1
2016_14_DEN_TEN,7,2,-3,1
2016_14_DEN_TEN,8,3,-3,-1
2016_14_DEN_TEN,9,2,-3,-1
2016_14_DEN_TEN,10,1,-3,-1
2016_14_DEN_TEN,11,2,-3,1
2016_14_DEN_TEN,12,3,-3,1
2016_14_DEN_TEN,13,2,-3,1
2016_14_DEN_TEN,14,3,-3,-1
2016_14_DEN_TEN,15,2,-3,1
2016_14_DEN_TEN,16,3,-3,1
2016_14_DEN_TEN,17,2,-3,1
2016_14_DEN_TEN,18,1,-3,1
2016_14_DEN_TEN,19,1,-3,1
2016_14_DEN_TEN,20,3,-3,-1
2016_14_HOU_IND,1,3,0,1
2016_14_HOU_IND,2,2,0,1
2016_14_HOU_IND,3,3,0,-1
2016_14_HOU_IND,4,2,0,-1
2016_14_HOU_IND,5,1,0,-1
2016_14_HOU_IND,6,3,-1,1
2016_14_HOU_IND,7,1,-1,1
2016_14_HOU_IND,8,2,0,-1
2016_14_HOU_IND,9,3,0,1
2016_14_HOU_IND,10,2,0,1
2016_14_HOU_IND,11,3,0,1
2016_14_HOU_IND,12,2,0,1
2016_14_HOU_IND,13,1,0,1
2016_14_HOU_IND,14,2,2,-1
2016_14_HOU_IND,15,1,3,1
2016_14_HOU_IND,16,2,3,-1
2016_14_HOU_IND,17,1,2,-1
2016_14_HOU_IND,18,2,2,1
2016_14_HOU_IND,19,3,2,-1
2016_14_HOU_IND,20,2,2,-1
2016_14_MIN_JAX,1,2,0,1
2016_14_MIN_JAX,2,3,1,-1
2016_14_MIN_JAX,3,2,1,1
2016_14_MIN_JAX,4,1,1,1
2016_14_MIN_JAX,5,2,2,-1
2016_14_MIN_JAX,6,3,2,1
2016_14_MIN_JAX,7,2,2,-1
2016_14_MIN_JAX,8,1,1,1
2016_14_MIN_JAX,9,2,2,-1
2016_14_MIN_JAX,10,1,1,1
2016_14_MIN_JAX,11,2,1,-1
2016_14_MIN_JAX,12,1,1,-1
2016_14_MIN_JAX,13,2,0,-1
2016_14_MIN_JAX,14,1,0,-1
2016_14_MIN_JAX,15,2,0,1
2016_14_MIN_JAX,16,3,1,-1
2016_14_MIN_JAX,17,2,1,-1
2016_14_MIN_JAX,18,3,1,-1
2016_14_MIN_JAX,19,2,1,-1
2016_14_MIN_JAX,20,1,1,-1
2016_14_NO_TB,1,2,0,1
2016_14_NO_TB,2,3,0,-1
2016_14_NO_TB,3,2,0,1
2016_14_NO_TB,4,3,0,1
2016_14_NO_TB,5,2,0,1
2016_14_NO_TB,6,1,0,1
2016_14_NO_TB,7,3,1,-1
2016_14_NO_TB,8,2,1,1
2016_14_NO_TB,9,1,1,1
2016_14_NO_TB,10,2,3,-1
2016_14_NO_TB,11,1,3,1
2016_14_NO_TB,12,2,3,-1
2016_14_NO_TB,13,2,3,-1
2016_14_NO_TB,14,1,3,-1
2016_14_NO_TB,15,1,3,-1
2016_14_NO_TB,16,2,2,-1
2016_14_NO_TB,17,3,2,1
2016_14_NO_TB,18,2,2,1
2016_14_NO_TB,19,3,2,1
2016_14_NO_TB,20,2,2,1
2016_14_NYJ_SF,1,3,0,1
2016_14_NYJ_SF,2,1,-2,-1
2016_14_NYJ_SF,3,2,-2,1
2016_14_NYJ_SF,4,3,-2,-1
2016_14_NYJ_SF,5,2,-2,-1
2016_14_NYJ_SF,6,3,-3,1
2016_14_NYJ_SF,7,2,-3,1
2016_14_NYJ_SF,8,3,-3,1
2016_14_NYJ_SF,9,2,-3,-1
2016_14_NYJ_SF,10,3,-3,-1
2016_14_NYJ_SF,11,2,-3,-1
2016_14_NYJ_SF,12,1,-3,-1
2016_14_NYJ_SF,13,2,-3,1
2016_14_NYJ_SF,14,1,-3,1
2016_14_NYJ_SF,15,2,-3,-1
2016_14_NYJ_SF,16,3,-3,1
2016_14_NYJ_SF,17,2,-3,1
2016_14_NYJ_SF,18,3,-3,1
2016_14_NYJ_SF,19,2,-3,1
2016_14_NYJ_SF,20,3,-3,-1
2016_14_OAK_KC,1,3,0,1
2016_14_OAK_KC,2,2,0,1
2016_14_OAK_KC,3,3,1,1
2016_14_OAK_KC,4,2,1,-1
2016_14_OAK_KC,5,3,-2,-1
2016_14_OAK_KC,6,2,-2,-1
2016_14_OAK_KC,7,1,-2,-1
2016_14_OAK_KC,8,3,-3,1
2016_14_OAK_KC,9,2,-3,1
2016_14_OAK_KC,10,1,-3,1
2016_14_OAK_KC,11,3,-3,-1
2016_14_OAK_KC,12,1,-3,1
2016_14_OAK_KC,13,3,-3,-1
2016_14_OAK_KC,14,1,-3,1
2016_14_OAK_KC,15,3,-3,-1
2016_14_OAK_KC,16,2,-3,-1
2016_14_OAK_KC,17,3,-3,1
2016_14_OAK_KC,18,2,-3,-1
2016_14_OAK_KC,19,3,-3,1
2016_14_OAK_KC,20,2,-3,1
2016_14_PIT_BUF,1,3,0,1
2016_14_PIT_BUF,2,2,0,1
2016_14_PIT_BUF,3,1,0,1
2016_14_PIT_BUF,4,2,0,-1
2016_14_PIT_BUF,5,1,0,1
2016_14_PIT_BUF,6,3,2,-1
2016_14_PIT_BUF,7,2,2,1
2016_14_PIT_BUF,8,1,2,1
2016_14_PIT_BUF,9,2,3,-1
2016_14_PIT_BUF,10,1,3,-1
2016_14_PIT_BUF,11,2,2,1
2016_14_PIT_BUF,12,3,2,-1
2016_14_PIT_BUF,13,2,2,-1
2016_14_PIT_BUF,14,3,2,1
2016_14_PIT_BUF,15,2,2,1
2016_14_PIT_BUF,16,3,2,-1
2016_14_PIT_BUF,17,2,2,-1
2016_14_PIT_BUF,18,3,2,-1
2016_14_PIT_BUF,19,2,2,-1
2016_14_PIT_BUF,20,3,2,1
2016_14_SD_CAR,1,2,0,1
2016_14_SD_CAR,2,1,0,-1
2016_14_SD_CAR,3,2,-1,1
2016_14_SD_CAR,4,3,-1,1
2016_14_SD_CAR,5,2,-1,-1
2016_14_SD_CAR,6,1,-1,-1
2016_14_SD_CAR,7,2,-3,1
2016_14_SD_CAR,8,1,-3,-1
2016_14_SD_CAR,9,3,-3,1
2016_14_SD_CAR,10,2,-3,-1
2016_14_SD_CAR,11,1,-3,1
2016_14_SD_CAR,12,3,-3,-1
2016_14_SD_CAR,13,2,-3,-1
2016_14_SD_CAR,14,1,-3,-1
2016_14_SD_CAR,15,2,-3,1
2016_14_SD_CAR,16,1,-3,1
2016_14_SD_CAR,17,3,-3,-1
2016_14_SD_CAR,18,2,-3,1
2016_14_SD_CAR,19,1,-3,1
2016_14_SD_CAR,20,2,-3,-1
2016_14_SEA_GB,1,2,0,1
2016_14_SEA_GB,2,1,2,-1
2016_14_SEA_GB,3,2,2,1
2016_14_SEA_GB,4,3,2,1
2016_14_SEA_GB,5,2,2,1
2016_14_SEA_GB,6,3,2,-1
2016_14_SEA_GB,7,2,2,-1
2016_14_SEA_GB,8,1,2,1
2016_14_SEA_GB,9,2,3,-1
2016_14_SEA_GB,10,1,3,1
2016_14_SEA_GB,11,2,3,-1
2016_14_SEA_GB,12,3,3,1
2016_14_SEA_GB,13,2,3,1
2016_14_SEA_GB,14,3,3,-1
2016_14_SEA_GB,15,2,3,-1
2016_14_SEA_GB,16,1,3,-1
2016_14_SEA_GB,17,2,3,1
2016_14_SEA_GB,18,1,3,1
2016_14_SEA_GB,19,2,3,-1
2016_14_SEA_GB,20,3,3,-1
2016_14_WAS_PHI,1,2,0,1
2016_14_WAS_PHI,2,1,1,1
2016_14_WAS_PHI,3,3,1,-1
2016_14_WAS_PHI,4,2,1,-1
2016_14_WAS_PHI,5,1,1,-1
2016_14_WAS_PHI,6,2,1,1
2016_14_WAS_PHI,7,1,1,1
2016_14_WAS_PHI,8,2,2,-1
2016_14_WAS_PHI,9,1,0,-1
2016_14_WAS_PHI,10,3,-1,1
2016_14_WAS_PHI,11,2,-1,1
2016_14_WAS_PHI,12,1,-1,1
2016_14_WAS_PHI,13,2,2,-1
2016_14_WAS_PHI,14,3,2,1
2016_14_WAS_PHI,15,2,2,1
2016_14_WAS_PHI,16,3,2,-1
2016_14_WAS_PHI,17,2,-1,1
2016_14_WAS_PHI,18,1,-1,-1
2016_14_WAS_PHI,19,3,-3,1
2016_14_WAS_PHI,20,2,-1,-1
2016_15_CAR_WAS,1,2,0,1
2016_15_CAR_WAS,2,1,0,1
2016_15_CAR_WAS,3,2,1,-1
2016_15_CAR_WAS,4,1,1,-1
2016_15_CAR_WAS,5,3,0,1
2016_15_CAR_WAS,6,2,0,1
2016_15_CAR_WAS,7,1,2,1
2016_15_CAR_WAS,8,2,3,-1
2016_15_CAR_WAS,9,3,3,-1
2016_15_CAR_WAS,10,2,3,-1
2016_15_CAR_WAS,11,1,3,-1
2016_15_CAR_WAS,12,2,2,1
2016_15_CAR_WAS,13,3,2,-1
2016_15_CAR_WAS,14,2,2,-1
2016_15_CAR_WAS,15,3,2,-1
2016_15_CAR_WAS,16,3,3,-1
2016_15_CAR_WAS,17,2,3,-1
2016_15_CAR_WAS,18,3,3,-1
2016_15_CAR_WAS,19,2,3,-1
2016_15_CAR_WAS,20,1,3,1
2016_15_CLE_BUF,1,2,0,1
2016_15_CLE_BUF,2,3,0,1
2016_15_CLE_BUF,3,2,0,-1
2016_15_CLE_BUF,4,3,-1,1
2016_15_CLE_BUF,5,2,-1,1
2016_15_CLE_BUF,6,1,-1,1
2016_15_CLE_BUF,7,1,-1,1
2016_15_CLE_BUF,8,2,0,-1
2016_15_CLE_BUF,9,1,0,-1
2016_15_CLE_BUF,10,3,-2,1
2016_15_CLE_BUF,11,2,-2,-1
2016_15_CLE_BUF,12,3,-2,-1
2016_15_CLE_BUF,13,2,-2,-1
2016_15_CLE_BUF,14,1,-2,-1
2016_15_CLE_BUF,15,3,-3,1
2016_15_CLE_BUF,16,2,-3,1
2016_15_CLE_BUF,17,3,-3,1
2016_15_CLE_BUF,18,2,-3,1
2016_15_CLE_BUF,19,1,-3,1
2016_15_CLE_BUF,20,2,-2,-1
2016_15_DET_NYG,1,2,0,1
2016_15_DET_NYG,2,1,0,1
2016_15_DET_NYG,3,3,2,-1
2016_15_DET_NYG,4,2,2,-1
2016_15_DET_NYG,5,3,2,1
2016_15_DET_NYG,6,2,2,-1
2016_15_DET_NYG,7,3,2,-1
2016_15_DET_NYG,8,1,2,-1
2016_15_DET_NYG,9,3,2,1
2016_15_DET_NYG,10,2,2,1
2016_15_DET_NYG,11,1,2,1
2016_15_DET_NYG,12,2,2,1
2016_15_DET_NYG,13,3,2,1
2016_15_DET_NYG,14,2,2,1
2016_15_DET_NYG,15,1,2,-1
2016_15_DET_NYG,16,3,2,1
2016_15_DET_NYG,17,2,2,1
2016_15_DET_NYG,18,3,2,-1
2016_15_DET_NYG,19,2,2,1
2016_15_DET_NYG,20,3,2,-1
2016_15_GB_CHI,1,2,0,1
2016_15_GB_CHI,2,1,0,1
2016_15_GB_CHI,3,2,2,-1
2016_15_GB_CHI,4,3,2,1
2016_15_GB_CHI,5,2,2,1
2016_15_GB_CHI,6,3,2,1
2016_15_GB_CHI,7,2,2,1
2016_15_GB_CHI,8,1,2,1
2016_15_GB_CHI,9,2,2,-1
2016_15_GB_CHI,10,1,2,-1
2016_15_GB_CHI,11,2,2,1
2016_15_GB_CHI,12,1,2,-1
2016_15_GB_CHI,13,3,-1,1
2016_15_GB_CHI,14,2,-1,1
2016_15_GB_CHI,15,1,-1,1
2016_15_GB_CHI,16,3,0,-1
2016_15_GB_CHI,17,2,0,-1
2016_15_GB_CHI,18,1,0,1
2016_15_GB_CHI,19,3,1,-1
2016_15_GB_CHI,20,2,1,-1
2016_15_IND_MIN,1,3,0,1
2016_15_IND_MIN,2,2,0,1
2016_15_IND_MIN,3,1,1,1
2016_15_IND_MIN,4,2,3,-1
2016_15_IND_MIN,5,3,3,1
2016_15_IND_MIN,6,2,3,-1
2016_15_IND_MIN,7,3,3,1
2016_15_IND_MIN,8,2,3,1
2016_15_IND_MIN,9,1,3,-1
2016_15_IND_MIN,10,3,3,1
2016_15_IND_MIN,11,2,3,1
2016_15_IND_MIN,12,1,3,1
2016_15_IND_MIN,13,3,3,-1
2016_15_IND_MIN,14,2,3,1
2016_15_IND_MIN,15,3,3,-1
2016_15_IND_MIN,16,2,3,-1
2016_15_IND_MIN,17,1,3,-1
2016_15_IND_MIN,18,2,3,1
2016_15_IND_MIN,19,3,3,-1
2016_15_IND_MIN,20,2,3,-1
2016_15_JAX_HOU,1,2,0,1
2016_15_JAX_HOU,2,3,0,-1
2016_15_JAX_HOU,3,2,0,1
2016_15_JAX_HOU,4,3,0,-1
2016_15_JAX_HOU,5,2,0,-1
2016_15_JAX_HOU,6,1,0,-1
2016_15_JAX_HOU,7,2,-1,1
2016_15_JAX_HOU,8,1,-1,-1
2016_15_JAX_HOU,9,2,-2,1
2016_15_JAX_HOU,10,3,-2,1
2016_15_JAX_HOU,11,2,-2,-1
2016_15_JAX_HOU,12,2,-3,1
2016_15_JAX_HOU,13,1,-3,1
2016_15_JAX_HOU,14,2,-3,1
2016_15_JAX_HOU,15,3,-3,1
2016_15_JAX_HOU,16,2,-3,1
2016_15_JAX_HOU,17,3,-3,1
2016_15_JAX_HOU,18,2,-3,1
2016_15_JAX_HOU,19,3,-3,-1
2016_15_JAX_HOU,20,2,-3,1
2016_15_LA_SEA,1,2,0,1
2016_15_LA_SEA,2,3,0,1
2016_15_LA_SEA,3,2,0,-1
2016_15_LA_SEA,4,1,0,1
2016_15_LA_SEA,5,3,0,-1
2016_15_LA_SEA,6,2,0,-1
2016_15_LA_SEA,7,1,0,-1
2016_15_LA_SEA,8,2,-2,1
2016_15_LA_SEA,9,3,-3,1
2016_15_LA_SEA,10,2,-3,1
2016_15_LA_SEA,11,3,-3,-1
2016_15_LA_SEA,12,2,-3,1
2016_15_LA_SEA,13,1,-3,1
2016_15_LA_SEA,14,2,-2,-1
2016_15_LA_SEA,15,3,-2,-1
2016_15_LA_SEA,16,2,-2,-1
2016_15_LA_SEA,17,3,-2,1
2016_15_LA_SEA,18,2,-2,-1
2016_15_LA_SEA,19,1,-2,-1
2016_15_LA_SEA,20,1,-2,-1
2016_15_MIA_NYJ,1,2,0,1
2016_15_MIA_NYJ,2,3,0,1
2016_15_MIA_NYJ,3,2,0,1
2016_15_MIA_NYJ,4,3,2,-1
2016_15_MIA_NYJ,5,2,2,1
2016_15_MIA_NYJ,6,1,2,1
2016_15_MIA_NYJ,7,2,2,-1
2016_15_MIA_NYJ,8,3,2,1
2016_15_MIA_NYJ,9,2,2,-1
2016_15_MIA_NYJ,10,1,2,-1
2016_15_MIA_NYJ,11,2,1,1
2016_15_MIA_NYJ,12,3,-2,1
2016_15_MIA_NYJ,13,2,-2,1
2016_15_MIA_NYJ,14,3,-1,-1
2016_15_MIA_NYJ,15,2,-1,-1
2016_15_MIA_NYJ,16,3,-3,1
2016_15_MIA_NYJ,17,2,-3,-1
2016_15_MIA_NYJ,18,3,-3,1
2016_15_MIA_NYJ,19,2,-3,-1
2016_15_MIA_NYJ,20,3,-3,-1
2016_15_NE_DEN,1,3,0,1
2016_15_NE_DEN,2,2,0,1
2016_15_NE_DEN,3,3,1,1
2016_15_NE_DEN,4,2,1,-1
2016_15_NE_DEN,5,1,1,-1
2016_15_NE_DEN,6,2,0,1
2016_15_NE_DEN,7,3,0,-1
2016_15_NE_DEN,8,2,0,-1
2016_15_NE_DEN,9,1,0,-1
2016_15_NE_DEN,10,2,0,1
2016_15_NE_DEN,11,1,0,1
2016_15_NE_DEN,12,3,2,-1
2016_15_NE_DEN,13,2,2,-1
2016_15_NE_DEN,14,3,2,1
2016_15_NE_DEN,15,2,2,1
2016_15_NE_DEN,16,3,2,-1
2016_15_NE_DEN,17,2,2,-1
2016_15_NE_DEN,18,3,2,1
2016_15_NE_DEN,19,2,2,1
2016_15_NE_DEN,20,1,2,1
2016_15_NO_ARI,1,3,0,1
2016_15_NO_ARI,2,2,0,1
2016_15_NO_ARI,3,1,2,-1
2016_15_NO_ARI,4,2,2,-1
2016_15_NO_ARI,5,1,2,-1
2016_15_NO_ARI,6,2,2,1
2016_15_NO_ARI,7,1,2,-1
2016_15_NO_ARI,8,2,-1,1
2016_15_NO_ARI,9,3,1,-1
2016_15_NO_ARI,10,2,-1,-1
2016_15_NO_ARI,11,3,-2,1
2016_15_NO_ARI,12,2,-2,-1
2016_15_NO_ARI,13,3,-3,1
2016_15_NO_ARI,14,2,-3,1
2016_15_NO_ARI,15,1,-3,1
2016_15_NO_ARI,16,3,-2,-1
2016_15_NO_ARI,17,2,-2,-1
2016_15_NO_ARI,18,3,-2,-1
2016_15_NO_ARI,19,2,-2,-1
2016_15_NO_ARI,20,1,-2,-1
2016_15_OAK_SD,1,3,0,1
2016_15_OAK_SD,2,2,0,1
2016_15_OAK_SD,3,1,2,-1
2016_15_OAK_SD,4,2,2,-1
2016_15_OAK_SD,5,3,2,1
2016_15_OAK_SD,6,2,2,-1
2016_15_OAK_SD,7,1,2,-1
2016_15_OAK_SD,8,3,2,1
2016_15_OAK_SD,9,2,2,-1
2016_15_OAK_SD,10,1,2,-1
2016_15_OAK_SD,11,3,2,1
2016_15_OAK_SD,12,2,2,-1
2016_15_OAK_SD,13,3,2,1
2016_15_OAK_SD,14,2,2,1
2016_15_OAK_SD,15,1,2,1
2016_15_OAK_SD,16,2,2,-1
2016_15_OAK_SD,17,1,2,-1
2016_15_OAK_SD,18,2,0,1
2016_15_OAK_SD,19,1,0,-1
2016_15_OAK_SD,20,3,-1,1
2016_15_PHI_BAL,1,2,0,1
2016_15_PHI_BAL,2,1,0,-1
2016_15_PHI_BAL,3,2,-2,1
2016_15_PHI_BAL,4,3,-2,-1
2016_15_PHI_BAL,5,2,-2,1
2016_15_PHI_BAL,6,3,-2,-1
2016_15_PHI_BAL,7,2,-2,-1
2016_15_PHI_BAL,8,3,-2,-1
2016_15_PHI_BAL,9,2,1,-1
2016_15_PHI_BAL,10,1,-1,1
2016_15_PHI_BAL,11,2,-1,1
2016_15_PHI_BAL,12,1,-1,1
2016_15_PHI_BAL,13,2,1,-1
2016_15_PHI_BAL,14,3,-2,1
2016_15_PHI_BAL,15,2,-2,1
2016_15_PHI_BAL,16,3,-2,1
2016_15_PHI_BAL,17,2,-2,1
2016_15_PHI_BAL,18,1,-2,1
2016_15_PHI_BAL,19,2,-1,-1
2016_15_PHI_BAL,20,1,-3,-1
2016_15_PIT_CIN,1,2,0,1
2016_15_PIT_CIN,2,1,0,1
2016_15_PIT_CIN,3,2,1,-1
2016_15_PIT_CIN,4,1,1,-1
2016_15_PIT_CIN,5,2,1,-1
2016_15_PIT_CIN,6,2,2,-1
2016_15_PIT_CIN,7,3,2,1
2016_15_PIT_CIN,8,2,2,1
2016_15_PIT_CIN,9,1,2,1
2016_15_PIT_CIN,10,3,3,-1
2016_15_PIT_CIN,11,2,3,-1
2016_15_PIT_CIN,12,1,3,-1
2016_15_PIT_CIN,13,2,3,-1
2016_15_PIT_CIN,14,1,3,1
2016_15_PIT_CIN,15,3,3,-1
2016_15_PIT_CIN,16,2,3,-1
2016_15_PIT_CIN,17,3,3,-1
2016_15_PIT_CIN,18,2,3,-1
2016_15_PIT_CIN,19,1,3,-1
2016_15_PIT_CIN,20,3,3,1
2016_15_SF_ATL,1,3,0,1
2016_15_SF_ATL,2,2,0,1
2016_15_SF_ATL,3,1,0,-1
2016_15_SF_ATL,4,2,-2,1
2016_15_SF_ATL,5,1,-2,-1
2016_15_SF_ATL,6,3,-3,1
2016_15_SF_ATL,7,2,-3,-1
2016_15_SF_ATL,8,1,-3,-1
2016_15_SF_ATL,9,2,-3,1
2016_15_SF_ATL,10,1,-3,1
2016_15_SF_ATL,11,2,-3,-1
2016_15_SF_ATL,12,1,-3,-1
2016_15_SF_ATL,13,3,-3,1
2016_15_SF_ATL,14,2,-3,1
2016_15_SF_ATL,15,3,-3,-1
2016_15_SF_ATL,16,2,-3,-1
2016_15_SF_ATL,17,1,-3,-1
2016_15_SF_ATL,18,2,-3,1
2016_15_SF_ATL,19,3,-3,1
2016_15_SF_ATL,20,2,-3,1
2016_15_TB_DAL,1,3,0,1
2016_15_TB_DAL,2,2,0,1
2016_15_TB_DAL,3,1,0,-1
2016_15_TB_DAL,4,2,-1,1
2016_15_TB_DAL,5,1,-1,1
2016_15_TB_DAL,6,2,-1,1
2016_15_TB_DAL,7,1,-1,1
2016_15_TB_DAL,8,2,0,-1
2016_15_TB_DAL,9,1,0,1
2016_15_TB_DAL,10,3,2,-1
2016_15_TB_DAL,11,2,2,-1
2016_15_TB_DAL,12,1,2,1
2016_15_TB_DAL,13,2,3,-1
2016_15_TB_DAL,14,3,3,-1
2016_15_TB_DAL,15,2,3,-1
2016_15_TB_DAL,16,1,3,-1
2016_15_TB_DAL,17,2,3,1
2016_15_TB_DAL,18,3,2,-1
2016_15_TB_DAL,19,2,2,-1
2016_15_TB_DAL,20,1,2,-1
2016_15_TEN_KC,1,2,0,1
2016_15_TEN_KC,2,1,-2,-1
